CustomerID,CreditScore,LoanAmount,EngagementScore,RepaymentTerm,EmploymentType,DefaultRisk,ExperienceLevel,DeviceType,SessionTime,ProductViews,CartAdds
CUST00244,710,8955.7298079214,51.53637582433423,60,Self-Employed,Medium,Experienced,Desktop,308.40943882501966,3,2
CUST00245,565,10052.167364801979,99.25818862452937,36,Full-Time,Low,New,Mobile,369.09109573921927,7,0
CUST00246,626,8328.179199713231,76.5653390628482,24,Full-Time,Medium,Intermediate,Desktop,255.51931618295097,7,0
CUST00247,616,12102.250404777678,61.51823927515308,60,Self-Employed,Low,Experienced,Desktop,313.9028686953126,2,2
CUST00248,604,9690.080306824075,55.04529561391515,36,Gig Worker,Medium,Experienced,Tablet,295.4877109675948,5,4
CUST00249,773,12701.357735372243,72.1631941383445,60,Unemployed,Medium,New,Mobile,207.411009610885,2,0
CUST00250,678,7332.313061389118,88.82475167886689,48,Gig Worker,Low,Intermediate,Mobile,288.63333109185646,4,0
CUST00251,561,12992.640696643371,73.08676319433698,48,Part-Time,Low,New,Tablet,285.6340470102882,3,0
CUST00252,714,14500.586884826775,97.66732395371021,48,Unemployed,Low,New,Desktop,283.49194349969537,3,2
CUST00253,798,6018.793072285634,53.23236464922662,48,Gig Worker,Low,Intermediate,Mobile,303.17594565814505,1,1
CUST00254,722,13122.169709542717,74.81866578230918,12,Self-Employed,Medium,Intermediate,Tablet,307.5673540613386,7,3
CUST00255,543,15683.006977419876,56.214098333803214,36,Part-Time,Low,New,Tablet,256.770482089267,4,1
CUST00256,616,8371.076943926384,80.45447823937452,36,Part-Time,Medium,Experienced,Mobile,427.27147339712644,9,3
CUST00257,738,17017.717160513108,88.3033108514595,48,Part-Time,Low,New,Tablet,183.05193707969835,4,2
CUST00258,600,13257.057028098136,68.6885730947842,12,Unemployed,Medium,Experienced,Desktop,227.90298915301037,6,1
CUST00259,681,9884.964432724773,35.936792150592986,48,Full-Time,Medium,New,Tablet,577.9963624223556,3,2
CUST00260,704,11832.692767026881,77.98422220194742,12,Unemployed,Medium,Intermediate,Desktop,196.200864501077,8,2
CUST00261,585,13674.980737565167,81.55107827600264,48,Gig Worker,Low,Experienced,Desktop,164.62453252902412,6,1
CUST00262,645,12228.016174237235,81.06442132442547,24,Full-Time,High,Intermediate,Mobile,373.44767450012176,5,3
CUST00263,423,13616.267977339108,93.53673287733231,24,Gig Worker,Low,Intermediate,Tablet,92.2880146226126,3,1
CUST00264,578,9237.979220761901,58.93419480526427,60,Full-Time,Low,Intermediate,Desktop,276.4726090027561,11,1
CUST00265,632,12508.082472108234,85.20324158175674,48,Unemployed,Low,Intermediate,Desktop,514.5824925076488,7,1
CUST00266,562,7758.8565092850595,92.88761268716962,36,Part-Time,Low,Intermediate,Tablet,145.50640778465996,6,0
CUST00267,764,11666.3218159539,48.32118623990225,60,Self-Employed,High,New,Desktop,101.80355142612868,6,2
CUST00268,549,9288.27707560563,79.79477738878465,24,Part-Time,Low,Experienced,Tablet,150.08187980423017,6,2
CUST00269,619,9793.4101722307,67.43730253488492,48,Unemployed,Medium,New,Mobile,389.83595683469855,6,1
CUST00270,659,15708.279525631311,73.77715990347531,60,Full-Time,Medium,New,Desktop,412.4776719985813,5,2
CUST00271,750,15273.930361782808,80.21514725307505,48,Part-Time,Low,New,Desktop,248.7411203021491,8,0
CUST00272,549,13827.41436272153,67.69157153829671,24,Unemployed,Medium,Intermediate,Tablet,368.3212404001069,6,3
CUST00273,731,8723.061705982263,64.86437881257582,60,Gig Worker,Low,New,Tablet,439.02553275119897,8,2
CUST00274,650,11050.774650915595,75.51228626232037,24,Self-Employed,Low,Experienced,Tablet,478.73464144298254,13,1
CUST00275,581,15639.29309993755,58.69131091705796,12,Part-Time,Low,New,Tablet,275.36647188201516,4,3
CUST00276,682,12425.150740919715,58.712623066722216,24,Full-Time,High,Intermediate,Desktop,69.85282823300133,1,1
CUST00277,663,18957.988619945085,85.19059924434755,48,Gig Worker,High,Experienced,Mobile,217.91210775903133,4,2
CUST00278,607,13179.953518183116,57.76808947262016,36,Unemployed,Low,Experienced,Mobile,257.31958050647427,2,2
CUST00279,654,12576.147349470095,84.99468751363818,24,Self-Employed,Low,Experienced,Mobile,274.1061203421609,7,0
CUST00280,623,11072.650607392496,81.93886939280927,36,Full-Time,Medium,Experienced,Mobile,281.2140598991281,4,6
CUST00281,657,12400.622714346848,49.11289906814105,12,Unemployed,Low,New,Tablet,411.8894597930669,5,2
CUST00282,696,11542.590490858369,64.83653021496517,60,Unemployed,Medium,Intermediate,Desktop,427.44284266875815,8,0
CUST00283,761,14124.326030065771,92.91164104571058,60,Part-Time,Low,Experienced,Desktop,282.83263460752164,6,3
CUST00284,563,14870.106950383752,60.28251703290478,36,Part-Time,Low,Experienced,Desktop,409.84848760518184,5,1
CUST00285,799,9642.03161847615,68.03393606535919,60,Full-Time,Medium,Intermediate,Tablet,335.7661366631089,2,1
CUST00286,513,8006.301139326666,81.93091339877844,24,Unemployed,Low,New,Desktop,306.45059728625716,6,2
CUST00287,639,6491.38388069011,86.75085763923893,36,Part-Time,High,Experienced,Tablet,390.6544157109964,5,2
CUST00288,691,13523.973980737632,71.22691670933257,48,Self-Employed,High,New,Desktop,307.22520482379156,6,1
CUST00289,669,8689.900181478379,66.03734707962538,24,Self-Employed,Low,New,Mobile,505.78111770977625,3,3
CUST00290,606,5541.328221142551,96.33554792547761,24,Unemployed,Low,New,Tablet,156.15888332054408,6,0
CUST00291,635,13165.735813592892,100.0,24,Part-Time,High,New,Desktop,248.4829100907982,6,4
CUST00292,615,19478.99855229837,89.68287076172693,48,Full-Time,High,Experienced,Mobile,287.348110304605,4,0
CUST00293,608,11981.78726538032,76.27977213847537,12,Full-Time,Low,Experienced,Mobile,343.9452690457991,7,4
CUST00294,709,14515.472323354927,62.8760141753861,60,Full-Time,Medium,New,Mobile,426.7960487103089,4,0
CUST00295,674,12245.488075642696,62.54333390165152,36,Self-Employed,Low,New,Tablet,297.56014327638434,0,0
CUST00296,601,11703.331040426572,82.83771157898636,12,Part-Time,Low,Intermediate,Tablet,157.77703504937926,9,1
CUST00297,712,14757.229448963306,81.27597331333025,36,Part-Time,Medium,Intermediate,Desktop,384.2513896455004,1,2
CUST00298,671,11129.176367434045,96.02397889419645,60,Self-Employed,Low,Intermediate,Mobile,375.49587661419645,6,2
CUST00299,706,12802.176942215709,84.75675138804209,48,Full-Time,High,Experienced,Desktop,105.8141340620594,4,3
CUST00300,694,12965.093418588041,52.45379547360273,24,Full-Time,Low,Intermediate,Desktop,299.61958663292006,5,3
CUST00301,591,9995.728639070854,90.77921426584378,24,Unemployed,Medium,Experienced,Mobile,140.98581693197022,6,3
CUST00302,610,14976.12704860957,60.02909059028381,48,Gig Worker,Low,Experienced,Desktop,233.53489024979376,8,0
CUST00303,702,11475.120729913775,69.24043092071473,12,Part-Time,Low,Experienced,Tablet,209.71910730372002,4,1
CUST00304,692,9732.764521521465,78.75300309377542,12,Part-Time,Medium,Experienced,Desktop,380.9264698241986,5,1
CUST00305,648,13609.52953071121,100.0,36,Part-Time,Low,Intermediate,Mobile,311.68301741721837,10,1
CUST00306,658,9304.596054626889,100.0,48,Gig Worker,Low,New,Tablet,171.44089992439723,5,1
CUST00307,739,12084.543472107385,84.10084588704274,12,Unemployed,Low,New,Tablet,388.0065962957342,7,1
CUST00308,608,11972.64301006739,72.25205071919419,48,Gig Worker,Low,New,Desktop,156.61941760715857,6,3
CUST00309,688,15257.686697494733,83.01758472720826,60,Full-Time,Medium,Intermediate,Desktop,333.01137904709435,4,2
CUST00310,635,13424.094698639858,88.31483138810754,24,Full-Time,Low,New,Tablet,218.59893307084442,3,5
CUST00311,634,11924.919123764568,70.18998561664212,24,Part-Time,Low,Intermediate,Desktop,263.432291746948,5,1
CUST00312,726,14453.298897600862,100.0,24,Self-Employed,Low,Intermediate,Mobile,350.4270748038384,4,2
CUST00313,707,16170.62264705194,78.45106138787104,48,Part-Time,Low,Intermediate,Desktop,352.1449399059529,4,1
CUST00314,706,13673.430919055587,82.46614633637091,48,Self-Employed,Low,New,Desktop,433.69690735559607,5,0
CUST00315,741,12031.057859530141,84.98886378081693,36,Gig Worker,Low,New,Tablet,291.7746300328547,2,2
CUST00316,651,8064.491302949522,81.32379915921683,24,Full-Time,Low,New,Desktop,330.64508629633406,7,1
CUST00317,697,8804.659010773881,87.58410750704418,36,Self-Employed,Medium,Experienced,Desktop,256.2262677595675,3,1
CUST00318,628,11084.325886935998,65.74120220179616,24,Gig Worker,Medium,Intermediate,Desktop,318.1989882622798,5,2
CUST00319,672,10171.46339352215,66.62547369080954,36,Full-Time,Low,Experienced,Mobile,343.9486048008512,6,2
CUST00320,640,11439.086091043662,58.497686505424575,36,Self-Employed,Low,Intermediate,Desktop,290.1690152545624,8,2
CUST00321,656,12169.949774691322,81.59251845930339,60,Part-Time,Low,New,Mobile,119.62495159075038,5,4
CUST00322,691,13589.078263070192,86.6840475526817,36,Part-Time,Low,Intermediate,Mobile,333.14708963308954,3,1
CUST00323,592,11788.503665822725,81.86659299227829,48,Part-Time,Low,Intermediate,Mobile,336.4561477355457,3,1
CUST00324,796,13459.504931478607,100.0,36,Gig Worker,Low,Experienced,Mobile,231.9826523652049,5,3
CUST00325,579,12193.423244430362,74.9160597175643,24,Part-Time,Low,Intermediate,Tablet,171.56129639274857,7,3
CUST00326,565,6073.600300938386,85.03112483388769,36,Unemployed,Low,New,Mobile,447.58791505039653,5,2
CUST00327,731,9181.993818543737,58.624486857910284,12,Full-Time,Low,Intermediate,Desktop,349.1445510894402,5,2
CUST00328,705,11567.737332835153,69.19350446288398,24,Gig Worker,Low,Intermediate,Mobile,277.09189690782904,10,1
CUST00329,693,8370.915771476677,85.43306636348666,12,Part-Time,Low,Intermediate,Desktop,186.29671168525124,2,4
CUST00330,693,13799.786189988614,87.73653166114715,24,Full-Time,Low,Experienced,Mobile,217.81851715786541,6,2
CUST00331,649,16592.25249703109,70.59049578503726,48,Self-Employed,Low,Intermediate,Tablet,430.25903967862314,7,5
CUST00332,587,15656.28555509195,73.92601122212899,48,Part-Time,Low,Intermediate,Mobile,313.7661940868046,4,3
CUST00333,655,11359.671387209375,52.231893799787855,48,Full-Time,Low,Experienced,Mobile,244.94129329992933,11,3
CUST00334,602,16472.178410549855,69.64456198790086,12,Unemployed,Low,Experienced,Tablet,350.96892312246564,5,1
CUST00335,718,12446.002371606335,88.35574745279679,60,Self-Employed,Low,Experienced,Mobile,218.56018125536764,4,4
CUST00336,639,10988.742086645881,83.6280752415985,24,Unemployed,Low,Experienced,Desktop,450.0843030280378,1,0
CUST00337,592,10159.79200937718,82.50998582071814,48,Full-Time,Low,New,Mobile,435.2800534896725,11,1
CUST00338,627,11092.590940535614,75.7466053077144,24,Unemployed,Low,New,Mobile,253.34259287972233,3,2
CUST00339,678,10835.469544376314,75.10594737942264,12,Full-Time,Medium,Intermediate,Mobile,237.13297529691397,2,0
CUST00340,610,12511.248667126463,65.09518290789829,60,Full-Time,Low,New,Tablet,38.186680130772004,7,2
CUST00341,592,12481.721943149594,85.48242630303803,12,Unemployed,Low,Intermediate,Mobile,151.8419228448632,5,1
CUST00342,667,12009.138060460244,81.31459416584084,24,Full-Time,Medium,New,Mobile,166.05302250422437,1,2
CUST00343,667,13310.81450923905,82.380282719892,60,Part-Time,Low,Experienced,Desktop,313.5190340987386,6,6
CUST00344,614,15571.938824359024,67.1094773599863,60,Full-Time,Low,Experienced,Mobile,267.37662955586404,4,3
CUST00345,617,14848.66240632397,42.69985620193133,12,Gig Worker,Medium,New,Mobile,165.46645125847584,9,3
CUST00346,666,7545.306094650289,91.45729067630543,48,Full-Time,Medium,New,Mobile,271.8835957535443,4,2
CUST00347,548,4338.236595294135,67.81743815987394,24,Gig Worker,Low,Intermediate,Mobile,350.53371476473484,9,3
CUST00348,551,14802.95973371782,62.058363539353195,36,Full-Time,Low,Intermediate,Desktop,352.7839349915587,5,2
CUST00349,599,7899.363904753736,85.4021836787099,36,Full-Time,Low,Intermediate,Desktop,110.03297191411187,2,1
CUST00350,635,11325.70379432195,69.11981040121306,12,Unemployed,Low,Experienced,Tablet,287.17365195161693,8,4
CUST00351,671,8489.660921821922,90.89904576069932,24,Part-Time,Low,Experienced,Mobile,161.66592230283896,2,4
CUST00352,753,6594.058687259941,84.25508924365046,24,Part-Time,Low,Experienced,Tablet,390.1728697140274,7,5
CUST00353,710,13624.388184614363,85.25353984800716,12,Self-Employed,Low,Experienced,Tablet,378.4146416353499,9,0
CUST00354,638,14277.46548090794,54.51066433199199,24,Unemployed,High,Intermediate,Mobile,210.19727736755416,3,1
CUST00355,648,10270.468797819842,93.179159780796,48,Unemployed,High,Experienced,Desktop,223.39547975996,3,0
CUST00356,579,4226.87312356527,78.91875796850785,12,Part-Time,Low,Experienced,Desktop,253.87329495016928,6,1
CUST00357,648,10361.26665524255,69.46084291130695,48,Unemployed,Medium,Experienced,Mobile,74.72066052686608,7,1
CUST00358,629,13175.41201620764,77.15082701013377,24,Part-Time,Low,Experienced,Mobile,333.5968173440577,2,1
CUST00359,672,7563.265293677614,48.356471506525196,12,Unemployed,Medium,New,Desktop,272.71554536598694,9,0
CUST00360,592,12550.079759337466,81.12979217221006,24,Full-Time,Low,Intermediate,Mobile,397.0175082567859,5,3
CUST00361,686,11954.070452481013,59.559427377268925,12,Part-Time,Low,Intermediate,Mobile,190.15907820374474,5,2
CUST00362,757,13737.874498803265,54.70994571234698,24,Part-Time,Low,Experienced,Mobile,238.08770517500685,3,0
CUST00363,642,12358.74110524246,52.16461220673163,48,Gig Worker,Low,New,Desktop,149.34747419608846,6,1
CUST00364,678,9080.793177355334,91.69032562484888,48,Unemployed,Low,Intermediate,Tablet,199.5709436505747,6,2
CUST00365,698,15589.714504993473,65.56104909460817,24,Unemployed,Medium,Intermediate,Tablet,181.8018003931781,4,7
CUST00366,621,11524.41128091909,98.00591564874749,12,Part-Time,Medium,Experienced,Mobile,399.59736788464454,6,5
CUST00367,665,11918.086381470204,66.96297805421554,36,Full-Time,Low,Experienced,Desktop,230.17381512486077,8,3
CUST00368,650,9200.196122780411,49.3896306361058,48,Full-Time,Low,Intermediate,Mobile,312.41756847446135,4,0
CUST00369,656,10670.153246425469,58.25213340077011,48,Full-Time,Low,Intermediate,Desktop,261.92365961381955,6,1
CUST00370,595,9345.591857919297,93.53717430010408,36,Unemployed,Medium,New,Mobile,173.05347339871872,4,2
CUST00371,651,11481.16182022973,72.66152733095,24,Gig Worker,High,Intermediate,Desktop,283.16995768283573,9,1
CUST00372,684,17135.12544042703,66.77569055264098,12,Part-Time,High,Intermediate,Desktop,359.9103331863595,5,1
CUST00373,751,7884.296571205931,77.40027338779181,24,Self-Employed,Medium,Experienced,Tablet,179.22406074566476,7,1
CUST00374,717,7159.3158063697765,82.52674104251318,60,Gig Worker,Low,Intermediate,Mobile,380.91127907313785,2,5
CUST00375,800,16413.510982480824,91.76098223853691,48,Self-Employed,Low,Experienced,Tablet,215.02790785223038,4,2
CUST00376,596,11372.028968544402,96.7274884483939,60,Gig Worker,Low,Intermediate,Tablet,251.7016073927159,4,1
CUST00377,711,9992.78178402025,69.60347031316371,48,Full-Time,High,Intermediate,Desktop,353.06831230100477,7,3
CUST00378,662,15119.71406218823,55.10928470876942,48,Unemployed,Low,Intermediate,Mobile,233.6563842780512,3,5
CUST00379,803,10183.153380789408,68.79802258315085,60,Self-Employed,Low,New,Desktop,303.75748593358657,4,1
CUST00380,593,17478.029140640807,78.9042075987433,60,Gig Worker,Medium,Experienced,Desktop,268.5309171211908,3,3
CUST00381,591,14033.777614017807,60.54361610684084,24,Unemployed,Low,New,Desktop,312.93680067038184,3,1
CUST00382,608,10536.265775562892,60.642736276574354,60,Self-Employed,Low,Intermediate,Mobile,61.92608944765027,2,3
CUST00383,501,18471.92463979651,80.15681822324828,24,Part-Time,Medium,New,Mobile,117.03181847919171,10,5
CUST00384,613,10182.855230989984,74.27021472644323,24,Gig Worker,Low,Experienced,Desktop,361.5967006046838,3,2
CUST00385,596,14226.28611602792,75.4919549311738,24,Part-Time,Low,Intermediate,Mobile,403.718140564905,2,1
CUST00386,660,12897.877741219476,63.62256997949896,48,Full-Time,Medium,New,Desktop,208.95132964684785,6,0
CUST00387,673,15905.223868196394,71.54398928691349,48,Part-Time,Medium,New,Mobile,275.5971647828866,4,1
CUST00388,781,16684.53359018056,61.136502835975435,60,Part-Time,High,Experienced,Mobile,329.47192529023016,6,3
CUST00389,716,12096.0124471973,88.3529761668718,48,Gig Worker,Low,New,Tablet,369.3217601658704,2,4
CUST00390,609,9739.74638896145,90.52874002085629,60,Full-Time,Low,Experienced,Desktop,97.23227283291513,4,1
CUST00391,587,13379.916428817349,47.307182066428595,48,Part-Time,Medium,Intermediate,Tablet,211.3959753021623,9,5
CUST00392,684,9966.853890743681,61.05733709711385,12,Unemployed,Low,Intermediate,Tablet,266.7420620150125,10,2
CUST00393,557,18040.16174257987,52.55206117364881,12,Self-Employed,Low,New,Desktop,370.31401972360493,5,3
CUST00394,778,12409.605993248213,65.24964098389653,60,Part-Time,Medium,Intermediate,Desktop,549.8430483721495,2,1
CUST00395,732,10904.035346063674,73.74843045314459,48,Full-Time,Low,Intermediate,Mobile,277.1994273190282,3,3
CUST00396,617,12554.040917594724,53.255321704522046,48,Part-Time,Low,New,Desktop,159.3022537896011,7,1
CUST00397,530,7958.6211314109105,61.1721028031203,24,Self-Employed,Low,Intermediate,Tablet,340.2268077201298,6,5
CUST00398,744,9085.157884468044,59.94063941877752,36,Full-Time,Low,New,Tablet,432.09957895407103,4,4
CUST00399,641,15601.241723833276,78.10900994098417,60,Gig Worker,Low,Experienced,Desktop,310.8014120979501,2,2
CUST00400,736,10029.317163085812,76.04016505554375,36,Full-Time,Low,Experienced,Tablet,209.33514548457072,7,3
CUST00401,538,8859.26705195418,64.1739366999412,36,Gig Worker,Medium,Experienced,Mobile,395.7993941480019,6,1
CUST00402,608,13609.958257581859,77.65231308209097,60,Full-Time,High,New,Tablet,366.3545618498435,7,2
CUST00403,650,15557.112463988991,66.79979873119102,48,Self-Employed,Low,New,Mobile,197.39191558043757,7,1
CUST00404,653,14156.8599319952,70.9251733451092,60,Self-Employed,Low,Intermediate,Tablet,338.14256175343417,3,5
CUST00405,618,14988.143057417448,100.0,36,Full-Time,Low,Intermediate,Mobile,399.72655676588727,3,1
CUST00406,693,9729.614734291617,95.10691577685522,48,Part-Time,Low,Intermediate,Mobile,418.18900425588936,4,2
CUST00407,575,7734.567999774469,55.506281446086035,12,Self-Employed,Medium,Intermediate,Desktop,293.35510246905443,5,0
CUST00408,640,16504.00095586646,87.44598626818762,60,Gig Worker,Medium,Intermediate,Mobile,264.19205538206813,2,1
CUST00409,658,11031.960483473593,87.17094831737388,60,Gig Worker,Medium,New,Desktop,422.7273822081263,4,0
CUST00410,686,11247.500950634858,57.776050668710724,48,Unemployed,Low,New,Tablet,178.9839497019115,7,3
CUST00411,699,15984.582425547174,87.2816646563229,12,Gig Worker,Low,Experienced,Tablet,343.85792909210056,5,0
CUST00412,571,13668.69002820198,98.06897877618829,12,Unemployed,Low,Experienced,Tablet,162.99733726355709,6,4
CUST00413,542,13367.663316244823,58.16182790633379,48,Full-Time,Low,Experienced,Mobile,406.53762722596025,4,1
CUST00414,739,18495.007034703252,61.237457684786044,24,Full-Time,Medium,Experienced,Tablet,274.19544843888383,9,2
CUST00415,673,10069.445308859571,90.26492200265254,60,Full-Time,High,New,Tablet,426.8583235647469,2,2
CUST00416,597,14783.520384243711,79.07242966238472,60,Part-Time,Low,New,Desktop,349.1412756355527,6,2
CUST00417,758,12171.039374691254,83.27214412859286,36,Part-Time,Medium,New,Desktop,177.67797699380702,4,1
CUST00418,658,12805.77683658977,80.10883824600745,48,Unemployed,Low,Intermediate,Tablet,442.46277320772435,3,2
CUST00419,732,16585.405279237595,80.86043881392216,36,Gig Worker,Low,Intermediate,Tablet,455.12452664277293,6,0
CUST00420,654,13523.50726886887,55.102918075333754,36,Gig Worker,Low,Experienced,Mobile,388.22864925992155,7,5
CUST00421,794,13614.888237148898,90.70976559932173,12,Full-Time,Low,Intermediate,Mobile,223.84121349637803,8,4
CUST00422,772,15217.522011929406,92.54384988641661,60,Self-Employed,Low,New,Tablet,269.39860456425913,9,4
CUST00423,632,10905.141811371344,71.55913883897958,36,Part-Time,Medium,Experienced,Desktop,314.5427217405759,5,1
CUST00424,718,9482.37099798298,74.34784575279207,12,Part-Time,Medium,Experienced,Tablet,229.62896006685668,4,1
CUST00425,695,8865.572417936899,52.03338746166417,48,Full-Time,Low,Intermediate,Mobile,469.23465724632047,3,3
CUST00426,745,6100.930231871995,82.71382134026753,36,Part-Time,Low,Experienced,Desktop,314.4326471726037,7,1
CUST00427,582,18168.621389820968,83.58086162571216,60,Full-Time,Medium,Intermediate,Desktop,30.0,4,3
CUST00428,698,8690.37490283495,74.06713474501034,36,Unemployed,Medium,Intermediate,Mobile,333.93558127562204,8,0
CUST00429,724,11336.239129242684,91.86530039805754,48,Gig Worker,Medium,Experienced,Tablet,265.1842603182687,8,1
CUST00430,526,11169.560100333238,69.98884153530089,36,Self-Employed,Low,Intermediate,Tablet,292.5073443881552,1,3
CUST00431,567,12922.220093427302,83.469088888404,60,Gig Worker,High,Intermediate,Tablet,263.13806342143005,5,2
CUST00432,507,14447.21163761789,59.705034919618264,12,Gig Worker,Low,Intermediate,Mobile,380.7046416606687,4,3
CUST00433,631,14581.420465079236,74.64671773688643,60,Unemployed,Medium,Intermediate,Desktop,411.9687778553381,3,2
CUST00434,700,10250.767684293185,72.38468613145746,12,Part-Time,Low,Experienced,Mobile,328.3053162258654,2,1
CUST00435,755,11498.634858640766,78.37961883061412,24,Self-Employed,Medium,New,Tablet,266.0688812861841,8,2
CUST00436,655,12847.7398514649,69.45709606749962,60,Part-Time,Low,New,Mobile,295.866279519083,8,1
CUST00437,764,11253.926621449358,73.02791106492498,60,Gig Worker,Low,Intermediate,Desktop,301.95996165776285,3,1
CUST00438,553,16822.03672805998,87.3907075716226,48,Full-Time,Low,Intermediate,Mobile,219.7569960135163,4,3
CUST00439,530,13472.924854914754,68.44853644142674,36,Gig Worker,Low,Intermediate,Tablet,357.89286485712347,12,6
CUST00440,646,14204.633358149453,50.90134348891981,12,Part-Time,Medium,New,Desktop,346.0042323860466,3,1
CUST00441,676,13988.643806002237,100.0,12,Gig Worker,Medium,Intermediate,Mobile,454.04412397766737,3,2
CUST00442,647,15520.421572455974,95.72181118035729,48,Full-Time,High,Experienced,Mobile,425.5349780288475,4,5
CUST00443,505,12543.06467611112,55.616059573415725,48,Unemployed,Low,Experienced,Desktop,231.43250824098698,3,2
CUST00444,643,8109.50415613246,85.34561707867792,36,Part-Time,Medium,Experienced,Desktop,382.0298374508965,4,0
CUST00445,558,13199.063855257926,67.45537844172985,36,Gig Worker,Medium,New,Tablet,204.90466169055284,6,4
CUST00446,696,10045.929318624512,78.9523082299659,60,Part-Time,Low,Intermediate,Desktop,369.59321009408495,4,1
CUST00447,675,10414.14995475073,79.4133619352024,24,Unemployed,Low,Intermediate,Tablet,248.33858012398923,3,1
CUST00448,584,13759.09205626528,71.48388299525517,36,Gig Worker,Medium,Intermediate,Mobile,197.67467766244155,8,0
CUST00449,614,15714.849214300906,63.24351501620406,48,Gig Worker,High,New,Tablet,328.0045342697404,2,1
CUST00450,575,12063.814730208185,64.64188421525611,36,Part-Time,Medium,New,Mobile,32.54328718458595,3,3
CUST00451,645,12926.499037796892,61.257121267781365,12,Part-Time,Low,New,Desktop,124.90244255947721,7,3
CUST00452,716,17106.644833905713,62.522666876543326,24,Full-Time,Low,New,Mobile,282.2508116225717,3,2
CUST00453,580,12722.259538465705,73.99232564925967,60,Unemployed,Low,Experienced,Desktop,308.24417666348427,7,0
CUST00454,685,19805.049342541184,64.26360016333872,12,Full-Time,Medium,New,Mobile,263.0681229841811,5,2
CUST00455,612,13696.528936894632,85.2307809856893,12,Gig Worker,Medium,New,Mobile,142.05637012824013,2,1
CUST00456,594,6717.711722532546,97.30869233003891,24,Part-Time,Low,New,Mobile,218.21081578614945,9,3
CUST00457,642,14260.024863313598,66.29920137944936,60,Gig Worker,Medium,Intermediate,Mobile,339.1209327237394,4,0
CUST00458,577,13143.475154648333,78.59106750803066,48,Gig Worker,Low,Intermediate,Tablet,358.17817706283626,3,1
CUST00459,611,15869.258262248237,82.495276654544,60,Self-Employed,High,Intermediate,Mobile,298.37768824040586,1,3
CUST00460,566,14019.544053809876,82.08003406378911,36,Self-Employed,Low,Experienced,Tablet,415.6833781036989,2,4
CUST00461,787,11584.63204804868,76.13932901874131,12,Gig Worker,Low,Experienced,Desktop,339.73970234592343,6,0
CUST00462,652,8327.105291131902,86.14023627539584,36,Part-Time,Low,New,Desktop,225.25443460417878,10,2
CUST00463,601,11372.930228141924,82.23373429020985,48,Gig Worker,Low,Intermediate,Tablet,271.94979465883824,6,1
CUST00464,664,9448.438637372099,56.43506366509053,36,Self-Employed,Low,Experienced,Desktop,159.71338427921452,6,1
CUST00465,642,10258.429650585833,88.03734096583909,60,Part-Time,Low,Intermediate,Desktop,289.1861009608583,2,2
CUST00466,634,13765.735213261829,88.30936255900113,36,Gig Worker,Low,Experienced,Mobile,411.21006192213383,4,1
CUST00467,692,17009.71351305422,63.550708437321276,48,Unemployed,Medium,Experienced,Mobile,368.5290084710968,5,4
CUST00468,703,13184.014589468943,75.56906753171403,48,Unemployed,Low,New,Mobile,440.2009325919122,8,3
CUST00469,612,8412.350813894447,85.24993489216604,48,Gig Worker,Low,New,Tablet,269.7114756201007,5,3
CUST00470,609,13333.808004660423,71.86029270630958,60,Part-Time,Low,Experienced,Tablet,434.6099794514258,3,3
CUST00471,630,15589.894459936953,91.09467071649019,48,Gig Worker,Medium,New,Desktop,280.669577355203,1,4
CUST00472,488,10170.651287041854,100.0,12,Gig Worker,Low,Experienced,Mobile,447.1585082569894,7,1
CUST00473,543,11597.948499981247,63.210209510475266,48,Self-Employed,High,Experienced,Tablet,297.81432525578765,7,3
CUST00474,745,12044.064584187592,54.28433095269338,36,Unemployed,Medium,Intermediate,Tablet,370.72313738042766,4,3
CUST00475,765,9645.30506075328,79.55727893407314,36,Self-Employed,Low,New,Mobile,447.51123643098555,4,3
CUST00476,632,13944.841301531576,85.82343757689215,36,Self-Employed,Low,New,Tablet,280.6572371418794,4,4
CUST00477,690,11637.155554176656,71.53700439232847,60,Gig Worker,Low,New,Mobile,321.8388987544174,9,1
CUST00478,671,13258.597331721083,96.79890994981551,36,Self-Employed,Low,Intermediate,Desktop,428.88634252063025,1,1
CUST00479,865,9337.523466593699,54.92091300415127,60,Unemployed,Medium,Intermediate,Desktop,286.69968360699363,3,0
CUST00480,728,10687.625099029769,85.39377934547417,60,Self-Employed,High,Intermediate,Desktop,167.91077174938388,4,6
CUST00481,641,14167.144073483314,65.9120876886166,48,Unemployed,Low,New,Mobile,514.3007054584909,3,0
CUST00482,583,10881.500543724698,100.0,12,Self-Employed,Low,New,Tablet,253.02355356628632,3,1
CUST00483,537,17180.891553700218,100.0,48,Unemployed,Medium,New,Desktop,315.8756050937543,8,3
CUST00484,664,10801.091443156192,63.500151183249784,48,Self-Employed,Medium,Intermediate,Desktop,415.6006669451127,11,1
CUST00485,597,12674.054177255657,66.7566429613713,60,Self-Employed,Low,Intermediate,Desktop,239.15060962687983,4,2
CUST00486,550,14797.772495619269,87.89381830469702,60,Part-Time,Low,Experienced,Tablet,199.21320867778698,2,1
CUST00487,604,7744.902801200905,69.19304025315728,36,Unemployed,Low,Intermediate,Tablet,325.3737296774833,3,1
CUST00488,574,6717.573564057672,74.31883173101643,36,Unemployed,Medium,Experienced,Mobile,120.69236020876104,4,2
